2024-11-09 19:02:49 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 2760
2024-11-09 19:02:49 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-11-09 19:02:49 0 [Note] InnoDB: Uses event mutexes
2024-11-09 19:02:49 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-11-09 19:02:49 0 [Note] InnoDB: Number of pools: 1
2024-11-09 19:02:49 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 453885
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=386] with future log sequence number 453885
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=247] with future log sequence number 453841
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=385] with future log sequence number 453841
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 453797
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 453797
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 453753
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=383] with future log sequence number 453753
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 453709
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 453709
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 453665
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 453665
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=240] with future log sequence number 453605
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=369] with future log sequence number 453605
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=239] with future log sequence number 453561
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=380] with future log sequence number 453561
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=238] with future log sequence number 453517
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=379] with future log sequence number 453517
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=236] with future log sequence number 453473
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=377] with future log sequence number 453473
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=235] with future log sequence number 453429
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=376] with future log sequence number 453429
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=234] with future log sequence number 453385
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=375] with future log sequence number 453385
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=233] with future log sequence number 453341
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=374] with future log sequence number 453341
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=232] with future log sequence number 453297
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 453297
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 453253
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 453253
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 453209
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=366] with future log sequence number 453209
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=228] with future log sequence number 453165
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=365] with future log sequence number 453165
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=227] with future log sequence number 453105
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 453105
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=226] with future log sequence number 453061
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 453061
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=225] with future log sequence number 453017
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 453017
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 491203
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 491203
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 491159
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 491159
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 491115
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 491115
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 491071
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 491071
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 491027
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 491027
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 490967
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 490967
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 490923
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 490923
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 490879
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 490879
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 490835
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 490835
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 490791
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 490791
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 490747
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 490747
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 490703
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 491953
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=70, page number=3] with future log sequence number 491973
2024-11-09 19:02:49 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 491953
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 428069 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 448814 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 466922 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 472114 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 472114 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 472153 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 472153 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 472192 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 472192 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 472231 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 472231 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 472270 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 472270 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 472309 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 472309 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 472348 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 472348 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 477030 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 477030 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 477069 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 477069 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 477108 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 477108 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 477147 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 477147 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 477202 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 477202 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 477241 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 477241 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 477280 is in the future! Current system log sequence number 300306.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-09 19:02:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 477280 is in the future! Current system log sequence number 300306.
